DATE_TIME,TRANSFER_TYPE,TRANSFER_TYPE_ID,TRANSPORT_TYPE_DESC,LINE,NUMBER_OF_PASSAGE,NUMBER_OF_PASSENGER
2022-01-20 03:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4428,2198
2022-01-26 01:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3034,1503
2022-01-02 10:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,19502,2648
2022-01-06 03:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,18963,2689
2022-01-12 09:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,9702,1367
2022-01-23 12:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,168,24
2022-01-25 09:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,5243,749
2022-01-26 11:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,609,87
2022-01-02 08:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,750,375
2022-01-03 10:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,482,234
2022-01-07 12:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,686,338
2022-01-08 06:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,548,272
2022-01-12 01:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,26,13
2022-01-10 06:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,13930,1968
2022-01-12 11:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,20482,2868
2022-01-13 05:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,49,7
2022-01-16 04:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,25004,3506
2022-01-28 08:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,27265,3847
2022-01-05 07:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,17030,8296
2022-01-10 12:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,66,33
2022-01-12 09:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1956,973
2022-01-13 11:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,144,72
2022-01-18 07:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2616,1305
2022-01-22 02:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,10,5
2022-01-30 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,24618,11940
2022-01-02 04:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,161,18
2022-01-08 02:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,266,38
2022-01-23 06:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,238,34
2022-01-26 05:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,12726,1809
2022-01-28 10:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,26663,3716
2022-01-03 04:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4966,2466
2022-01-09 02:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,7880,3920
2022-01-15 08:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,10856,5316
2022-01-23 12:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2442,1216
2022-01-26 11:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2070,1033
2022-01-28 08:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2966,1480
2022-01-29 10:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,676,337
2022-01-09 12:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,17724,2513
2022-01-12 05:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,805,115
2022-01-14 01:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,14413,2052
2022-01-18 03:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,7,1
2022-01-20 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,41531,5833
2022-01-10 06:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,898,449
2022-01-13 05:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3032,1500
2022-01-15 10:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,7128,3477
2022-01-16 04:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4,2
2022-01-19 03:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3364,1674
2022-01-25 09:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,1738,847
2022-01-24 02:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,10381,1471
2022-01-30 08:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,29169,4061
2022-01-01 01:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,10018,4945
