DATE_TIME,TRANSFER_TYPE,TRANSFER_TYPE_ID,TRANSPORT_TYPE_DESC,LINE,NUMBER_OF_PASSAGE,NUMBER_OF_PASSENGER
2022-06-07 03:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,9632,2394
2022-06-11 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,33180,7173
2022-06-13 09:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,23532,5199
2022-06-16 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,39276,9555
2022-06-17 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,21348,4845
2022-06-19 07:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,67968,14670
2022-06-24 12:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,320,80
2022-06-12 02:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,32816,2329
2022-06-24 06:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,318374,20338
2022-06-01 05:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,70120,16059
2022-06-14 05:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,20,5
2022-06-26 09:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,20876,4635
2022-06-27 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,7932,1823
2022-06-29 08:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,36224,7894
2022-06-22 03:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,51604,3660
2022-06-25 02:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,42,3
2022-06-28 01:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,46228,3280
2022-06-11 06:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,64284,13924
2022-06-17 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,67220,14974
2022-06-02 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,33572,2378
2022-06-04 08:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,21532,1535
2022-06-05 10:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,9604,681
2022-06-14 01:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,616,43
2022-06-12 02:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4,1
2022-06-15 01:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,11280,2804
2022-06-21 07:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,59536,13224
2022-06-24 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,12040,2842
2022-06-27 05:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,77428,17333
2022-06-01 09:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,84616,5424
2022-06-07 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,162498,10511
2022-06-12 12:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,2380,169
2022-06-15 11:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,3528,250
2022-06-18 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,36218,2571
2022-06-02 05:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,56,4
2022-06-05 04:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,66262,4691
2022-06-14 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,102564,6838
2022-06-17 08:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,144368,9186
2022-06-28 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,37940,2698
2022-06-30 01:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,52458,3721
2022-06-05 10:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,9796,2434
2022-06-07 07:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6332,1581
2022-06-15 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3652,907
2022-06-25 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,64832,14012
2022-06-12 06:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,980,70
2022-06-25 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,166418,10165
2022-06-27 09:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,69384,4425
2022-06-01 09:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,28712,6752
2022-06-02 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,9272,2141
2022-06-04 08:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,48896,10713
2022-06-15 11:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,10404,2585
2022-06-03 01:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,37296,2642
2022-06-15 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,260386,16737
2022-06-20 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,33320,2365
2022-06-22 07:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,25718,1836
2022-06-28 05:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,98,7
2022-06-30 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,14980,1059
2022-06-12 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,19816,4211
2022-06-14 09:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,26484,5842
2022-06-17 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,37332,9043
2022-06-18 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,26668,5915
2022-06-25 12:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,580,145
2022-06-30 01:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4,1
2022-06-13 02:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,37282,2648
2022-06-16 01:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,14,1
2022-06-25 06:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,300734,18643
2022-06-02 05:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,68936,15868
2022-06-08 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,46216,10302
2022-06-30 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,46564,3297
2022-06-15 05:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,32,8
2022-06-27 09:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,28952,6754
2022-06-28 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,10316,2370
2022-06-26 02:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,98,7
2022-06-29 01:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,49910,3530
2022-06-03 01:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4,1
2022-06-12 06:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,46936,10196
2022-06-18 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,75824,16362
2022-06-03 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,32662,2325
2022-06-05 08:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,15960,1139
2022-06-06 10:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,5796,409
2022-06-15 01:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,994,61
2022-06-23 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,193662,12133
2022-06-30 05:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,112,8
2022-06-16 01:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,12572,3123
2022-06-20 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,12864,2906
2022-06-22 07:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,64000,14148
2022-06-25 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,6748,1606
2022-06-28 05:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,75280,16859
2022-06-02 09:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,79506,5147
2022-06-08 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,159460,10372
2022-06-13 12:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,1008,71
2022-06-16 11:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,3164,223
2022-06-19 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,32564,2313
2022-06-10 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,52504,11677
2022-06-30 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,14832,3364
2022-06-03 05:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,98,7
2022-06-06 04:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,34888,2468
2022-06-15 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,99106,6669
2022-06-18 08:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,176456,11015
2022-06-29 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,37730,2681
2022-06-06 10:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,8664,2150
2022-06-16 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3916,968
2022-06-20 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,57804,12780
2022-06-26 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,65840,13754
2022-06-13 06:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,7308,522
2022-06-19 04:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,56,4
2022-06-26 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,157990,9317
2022-06-28 09:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,89236,5524
2022-06-02 09:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,26700,6344
2022-06-03 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,12724,2957
2022-06-05 08:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,52436,11243
2022-06-08 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,36148,8802
2022-06-16 11:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,11364,2824
2022-06-30 05:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,82504,18386
2022-06-04 01:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,63238,4494
2022-06-10 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,206248,13169
2022-06-16 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,274568,17666
2022-06-21 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,32830,2335
2022-06-29 05:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,98,7
2022-06-06 04:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4,1
2022-06-13 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,32776,7246
2022-06-18 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,20108,4672
2022-06-19 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,20880,4613
2022-06-26 12:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,824,206
2022-06-14 02:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,45136,3196
2022-06-20 08:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,94010,6030
2022-06-23 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,123228,8542
2022-06-26 06:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,300510,18140
2022-06-03 05:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,74644,16900
2022-06-09 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,52644,11712
2022-06-16 05:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,20,5
2022-06-28 09:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,25496,6044
2022-06-29 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,10408,2374
2022-06-01 02:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,9676,2398
2022-06-10 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,35292,8554
2022-06-13 06:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,72200,16544
2022-06-19 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,77468,16340
2022-06-01 12:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,33124,2346
2022-06-04 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,48174,3415
2022-06-06 08:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,30730,2193
2022-06-07 10:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,5656,404
2022-06-24 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,239274,14821
2022-06-17 01:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,14904,3701
2022-06-20 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,39492,9582
2022-06-21 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,19716,4471
2022-06-23 07:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,49536,11039
2022-06-26 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,3316,777
2022-06-29 05:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,74644,16703
2022-06-03 09:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,87192,5593
2022-06-09 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,195384,12569
2022-06-14 12:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,966,69
2022-06-17 11:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,4858,343
2022-06-11 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,51772,11219
