DATE_TIME,TRANSFER_TYPE,TRANSFER_TYPE_ID,TRANSPORT_TYPE_DESC,LINE,NUMBER_OF_PASSAGE,NUMBER_OF_PASSENGER
2021-10-02 10:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,3094,440
2021-10-07 06:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,3675,525
2021-10-21 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,4596,2284
2021-10-24 05:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,16612,8037
2021-10-27 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,30,10
2021-10-01 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,52563,7424
2021-10-04 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,69328,9732
2021-10-15 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,14805,2106
2021-10-25 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,3276,466
2021-10-07 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,14998,7304
2021-10-12 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,15692,7650
2021-10-25 01:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4,2
2021-10-05 03:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,7,1
2021-10-08 02:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,23289,3311
2021-10-11 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,39599,5564
2021-10-12 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,7966,1122
2021-10-14 08:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,42182,5906
2021-10-17 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,8071,1107
2021-10-25 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,15673,2229
2021-10-02 10:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3480,1729
2021-10-12 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1070,528
2021-10-18 07:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3698,1841
2021-10-22 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,22150,10758
2021-10-02 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,85015,11868
2021-10-22 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,56140,7777
2021-10-27 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,61866,8748
2021-10-28 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,21924,3088
2021-10-01 08:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,9534,4695
2021-10-04 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,17794,8783
2021-10-07 06:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,33924,16732
2021-10-12 11:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4810,2393
2021-10-28 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2444,1216
2021-10-12 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,101661,14157
2021-10-18 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,69566,9665
2021-10-25 05:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,77,11
